idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
4126,-15.954540252685547,-16.823781967163086,-14.929535865783691,-15.376171112060547,-15.03333854675293,-17.583148956298828,-16.324481964111328,-17.86034393310547,-28.315330505371094,-25.690296173095703,-23.20323944091797,-24.072481155395508,-25.815814971923828,-26.262447357177734
4127,-21.643596649169922,-13.098604202270508,-17.63372039794922,-11.975198745727539,-17.583148956298828,-15.03333854675293,-16.530120849609375,-15.200526237487793,-27.272693634033203,-24.657276153564453,-28.075576782226562,-19.530582427978516,-28.48641586303711,-22.827892303466797
4128,-15.954540252685547,-16.823781967163086,-13.968877792358398,-15.227226257324219,-15.03333854675293,-17.583148956298828,-15.200526237487793,-16.530120849609375,-28.315330505371094,-26.106201171875,-23.20323944091797,-24.072481155395508,-24.977527618408203,-26.235877990722656
4129,-12.212831497192383,-7.986417770385742,-12.183860778808594,-7.954401016235352,-18.24403953552246,-16.79884910583496,-13.77578353881836,-11.814597129821777,-24.819820404052734,-24.36027717590332,-18.06028938293457,-13.833874702453613,-29.654603958129883,-25.42514419555664
4130,-7.592008113861084,-8.58487606048584,-9.023274421691895,-9.40194320678711,-16.79884910583496,-18.24403953552246,-11.814597129821777,-13.77578353881836,-27.46755599975586,-26.763866424560547,-13.925945281982422,-14.918813705444336,-28.930233001708984,-29.308902740478516
4131,-12.212831497192383,-7.986417770385742,-17.573328018188477,-11.095697402954102,-18.24403953552246,-16.79884910583496,-18.253952026367188,-15.996994018554688,-24.819820404052734,-23.96654510498047,-18.06028938293457,-13.833874702453613,-30.85765266418457,-24.380023956298828
4132,-7.592008113861084,-8.58487606048584,-13.53447437286377,-14.09926986694336,-16.79884910583496,-18.24403953552246,-15.996994018554688,-18.253952026367188,-27.46755599975586,-26.820064544677734,-13.925945281982422,-14.918813705444336,-28.33515167236328,-28.899946212768555
4133,-12.212831497192383,-7.986417770385742,-14.382974624633789,-9.305809020996094,-18.24403953552246,-16.79884910583496,-17.133373260498047,-15.3292818069458,-24.819820404052734,-24.68795394897461,-18.06028938293457,-13.833874702453613,-24.687084197998047,-19.609920501708984
4134,-7.592008113861084,-8.58487606048584,-11.35855770111084,-11.72022533416748,-16.79884910583496,-18.24403953552246,-15.3292818069458,-17.133373260498047,-27.46755599975586,-26.777629852294922,-13.925945281982422,-14.918813705444336,-22.311599731445312,-22.673267364501953
4135,-12.212831497192383,-7.986417770385742,-14.602187156677246,-9.747560501098633,-18.24403953552246,-16.79884910583496,-15.49514389038086,-13.906060218811035,-24.819820404052734,-24.756397247314453,-18.06028938293457,-13.833874702453613,-25.543289184570312,-20.688663482666016
4136,-7.592008113861084,-8.58487606048584,-11.040140151977539,-11.528446197509766,-16.79884910583496,-18.24403953552246,-13.906060218811035,-15.49514389038086,-27.46755599975586,-27.22066879272461,-13.925945281982422,-14.918813705444336,-22.224246978759766,-22.712553024291992
4137,-20.36270523071289,-12.701812744140625,-12.183860778808594,-7.954401016235352,-14.896328926086426,-13.907054901123047,-13.77578353881836,-11.814597129821777,-24.882951736450195,-24.36027717590332,-28.798625946044922,-21.13772964477539,-29.654603958129883,-25.42514419555664
4138,-14.403796195983887,-13.93300724029541,-9.023274421691895,-9.40194320678711,-13.907054901123047,-14.896328926086426,-11.814597129821777,-13.77578353881836,-29.18311309814453,-26.763866424560547,-20.684682846069336,-20.21389389038086,-28.930233001708984,-29.308902740478516
4139,-20.36270523071289,-12.701812744140625,-17.573328018188477,-11.095697402954102,-14.896328926086426,-13.907054901123047,-18.253952026367188,-15.996994018554688,-24.882951736450195,-23.96654510498047,-28.798625946044922,-21.13772964477539,-30.85765266418457,-24.380023956298828
4140,-14.403796195983887,-13.93300724029541,-13.53447437286377,-14.09926986694336,-13.907054901123047,-14.896328926086426,-15.996994018554688,-18.253952026367188,-29.18311309814453,-26.820064544677734,-20.684682846069336,-20.21389389038086,-28.33515167236328,-28.899946212768555
4141,-20.36270523071289,-12.701812744140625,-14.382974624633789,-9.305809020996094,-14.896328926086426,-13.907054901123047,-17.133373260498047,-15.3292818069458,-24.882951736450195,-24.68795394897461,-28.798625946044922,-21.13772964477539,-24.687084197998047,-19.609920501708984
4142,-14.403796195983887,-13.93300724029541,-11.35855770111084,-11.72022533416748,-13.907054901123047,-14.896328926086426,-15.3292818069458,-17.133373260498047,-29.18311309814453,-26.777629852294922,-20.684682846069336,-20.21389389038086,-22.311599731445312,-22.673267364501953
4143,-20.36270523071289,-12.701812744140625,-14.602187156677246,-9.747560501098633,-14.896328926086426,-13.907054901123047,-15.49514389038086,-13.906060218811035,-24.882951736450195,-24.756397247314453,-28.798625946044922,-21.13772964477539,-25.543289184570312,-20.688663482666016
4144,-14.403796195983887,-13.93300724029541,-11.040140151977539,-11.528446197509766,-13.907054901123047,-14.896328926086426,-13.906060218811035,-15.49514389038086,-29.18311309814453,-27.22066879272461,-20.684682846069336,-20.21389389038086,-22.224246978759766,-22.712553024291992
4145,-19.488887786865234,-11.341911315917969,-12.183860778808594,-7.954401016235352,-14.537649154663086,-12.969842910766602,-13.77578353881836,-11.814597129821777,-27.192996978759766,-24.36027717590332,-30.88730239868164,-22.740325927734375,-29.654603958129883,-25.42514419555664
4146,-14.99994945526123,-15.672585487365723,-9.023274421691895,-9.40194320678711,-12.969842910766602,-14.537649154663086,-11.814597129821777,-13.77578353881836,-30.94208335876465,-26.763866424560547,-24.63490104675293,-25.307537078857422,-28.930233001708984,-29.308902740478516
4147,-19.488887786865234,-11.341911315917969,-17.573328018188477,-11.095697402954102,-14.537649154663086,-12.969842910766602,-18.253952026367188,-15.996994018554688,-27.192996978759766,-23.96654510498047,-30.88730239868164,-22.740325927734375,-30.85765266418457,-24.380023956298828
4148,-14.99994945526123,-15.672585487365723,-13.53447437286377,-14.09926986694336,-12.969842910766602,-14.537649154663086,-15.996994018554688,-18.253952026367188,-30.94208335876465,-26.820064544677734,-24.63490104675293,-25.307537078857422,-28.33515167236328,-28.899946212768555
4149,-19.488887786865234,-11.341911315917969,-14.382974624633789,-9.305809020996094,-14.537649154663086,-12.969842910766602,-17.133373260498047,-15.3292818069458,-27.192996978759766,-24.68795394897461,-30.88730239868164,-22.740325927734375,-24.687084197998047,-19.609920501708984
4150,-14.99994945526123,-15.672585487365723,-11.35855770111084,-11.72022533416748,-12.969842910766602,-14.537649154663086,-15.3292818069458,-17.133373260498047,-30.94208335876465,-26.777629852294922,-24.63490104675293,-25.307537078857422,-22.311599731445312,-22.673267364501953
4151,-19.488887786865234,-11.341911315917969,-14.602187156677246,-9.747560501098633,-14.537649154663086,-12.969842910766602,-15.49514389038086,-13.906060218811035,-27.192996978759766,-24.756397247314453,-30.88730239868164,-22.740325927734375,-25.543289184570312,-20.688663482666016
4152,-14.99994945526123,-15.672585487365723,-11.040140151977539,-11.528446197509766,-12.969842910766602,-14.537649154663086,-13.906060218811035,-15.49514389038086,-30.94208335876465,-27.22066879272461,-24.63490104675293,-25.307537078857422,-22.224246978759766,-22.712553024291992
